Mass,Intensity
75.007655,22188.33969
75.060975,33.922654
75.092131,31.134916
75.105787,30.134372
75.106559,33.755733
75.118675,28.867981
75.140599,40.145526
75.154964,37.908087
75.155582,32.974871
75.158594,32.172134
75.166396,34.458481
75.178527,38.484211
75.202797,30.91399
75.204575,32.65786
75.225687,32.661993
75.295813,31.874608
75.305573,32.729545
75.389855,35.755439
75.394511,31.955082
75.41314,35.148425
75.420905,34.768534
75.421448,31.654633
75.54086,32.119229
75.583531,33.229998
75.634815,31.893546
75.690445,30.112527
75.696925,32.428485
75.720353,32.114515
75.775061,36.161797
75.778737,30.100573
75.795318,38.545379
75.798839,32.41021
75.807523,33.692067
75.832255,31.174792
75.839536,40.661012
75.891317,40.482276
75.895549,62.492576
75.911777,32.796184
75.918442,31.901033
75.961355,34.5686
75.965829,37.753756
75.983179,33.06617
76.007683,35.641526
76.010982,75.062222
76.091021,33.845038
76.102039,31.612161
76.123529,34.692449
76.178438,30.718488
76.20351,29.162025
76.223623,35.20868
76.271059,34.001863
76.27714,34.650587
76.29033,35.930398
76.302576,30.988548
76.334666,32.313566
76.343759,37.896476
76.343997,38.858652
76.356651,32.837733
76.406982,36.130284
76.419256,32.797489
76.432087,31.65776
76.464814,30.983763
76.465765,31.014583
76.493596,31.720652
76.495499,32.869617
76.497403,33.532695
76.526521,32.291794
76.553114,33.148623
76.580595,31.787951
76.711771,34.795748
76.758308,32.311186
76.791564,34.659861
76.797707,27.579619
76.83019,39.775932
76.931281,35.793332
76.943442,31.965556
76.967291,33.194604
76.999,36.592225
77.003646,35.265853
77.024478,32.982324
77.025279,32.803808
77.032252,33.912113
77.038504,52.441183
77.042833,33.416668
77.049407,36.526882
77.066808,33.420784
77.073626,33.526258
77.077156,32.917764
77.084536,33.611336
77.094887,32.930125
77.098097,30.577774
77.124267,38.374043
77.145308,33.332146
77.154948,34.527055
77.155591,35.541471
77.185005,32.706636
77.274475,32.857394
77.29002,30.656149
77.293323,30.660182
77.297673,34.030055
77.308389,30.873833
77.324831,32.845193
77.371281,29.851171
77.372169,33.236642
77.383708,47.336986
77.428515,31.744506
77.438693,31.278313
77.454934,31.184895
77.488562,36.802013
77.586581,35.04214
77.599141,31.542326
77.601491,29.117505
77.607488,32.267949
77.611379,31.962213
77.652409,33.148353
77.657763,32.198236
77.66109,34.812308
77.685273,33.283915
77.713123,35.303373
77.71824,31.79012
77.741637,36.424424
77.764883,33.315384
77.833543,29.389535
77.837532,32.96021
77.883794,34.399504
77.91444,28.787597
77.996852,31.780794
78.003957,30.580076
78.009103,36.442304
78.01139,36.405147
78.015883,38.895562
78.033776,2261.453147
78.03966,30.390417
78.04105,34.958614
78.054373,30.879229
78.072852,36.520828
78.08553,30.057844
78.092565,29.989132
78.106148,31.781662
78.11515,36.915443
78.115968,32.378476
78.124154,40.415295
78.131604,36.09095
78.149045,42.207146
78.190667,27.849635
78.209113,35.665716
78.220675,38.361692
78.247582,31.831691
78.251111,30.612682
78.262682,33.453849
78.282713,31.568649
78.349347,26.737201
78.350005,34.804121
78.382079,33.445066
78.408658,32.149867
78.449334,37.597252
78.478584,29.578826
78.481222,30.798724
78.492268,31.755407
78.513789,30.437119
78.547697,36.421455
78.559499,44.26817
78.579562,39.264224
78.585756,31.321271
78.59005,28.665029
78.649304,34.99124
78.676929,31.725504
78.68785,33.65994
78.689092,69.24254
78.750528,37.486608
78.800509,31.97172
78.833607,29.144317
78.836345,35.233843
78.846138,34.895984
78.870545,32.781308
78.917648,34.82542
78.939178,233.641027
78.943252,35.897955
78.956392,37.562427
78.956808,27.386043
78.957972,821633.8902
78.965625,33.720244
78.976856,246.022195
79.039297,36.669364
79.053294,33.984856
79.075463,32.622221
79.107566,28.851339
79.11741,32.022623
79.118244,39.134215
79.120914,30.450421
79.184778,40.426098
79.314163,32.152081
79.325553,32.486765
79.331918,30.040867
79.351104,29.183342
79.381364,29.382076
79.41315,33.248966
79.429261,35.798749
79.433625,29.374011
79.439752,30.95331
79.469138,40.286659
79.490306,29.871096
79.498036,31.912298
79.540572,31.898397
79.543432,38.061219
79.560843,29.237672
79.572202,36.342279
79.624568,35.226585
79.633918,30.23139
79.650264,35.268805
79.671336,31.097274
79.715783,36.632235
79.73283,31.048932
79.76525,40.219318
79.789409,42.191897
79.792535,29.799316
79.807747,35.895981
79.844357,37.191641
79.863391,31.957209
79.881585,37.780671
79.953831,177.801503
79.954593,478.045933
79.955356,26.885255
79.956204,17760.60204
79.962222,74.061368
79.965443,53.886442
79.966715,33.017206
79.990796,31.950428
79.999193,32.798384
80.006234,32.533673
80.013361,33.137033
80.015482,37.951685
80.031012,33.077861
80.05232,31.697383
80.062001,37.441997
80.067351,31.633171
80.089099,30.313246
80.094112,31.032309
80.096322,35.272083
80.129389,36.046344
80.14172,31.532484
80.14878,34.006988
80.149461,38.159174
80.157883,37.170209
80.190307,36.204509
80.200524,28.499685
80.201205,33.912608
80.236041,32.398547
80.236553,33.595466
80.254874,41.47676
80.257687,35.993397
80.263143,37.287728
80.27738,31.323754
80.296399,31.83488
80.307489,33.247143
80.308939,33.269472
80.309622,31.246038
80.313802,34.906258
80.334114,32.725111
80.346236,50.983185
80.368268,32.616084
80.420396,27.741756
80.426124,31.959052
80.429031,33.791104
80.460252,35.093363
80.468552,34.348124
80.512897,35.349962
80.539967,35.010923
80.566537,34.497799
80.57511,33.857317
80.58926,31.443451
80.624521,33.05707
80.639714,33.648086
80.667535,31.344163
80.698121,41.020951
80.724769,32.131214
80.765625,34.825886
80.79885,36.652013
80.812197,31.861178
80.819518,34.808748
80.843813,34.70338
80.892523,36.348729
80.915729,35.14239
80.961653,34.631311
80.962258,4266.694929
80.964071,296.520828
80.982729,32.117058
80.993789,43.110461
81.015742,35.810679
81.033467,83.041802
81.035456,29.128138
81.079232,35.317722
81.123996,32.926391
81.174086,34.007044
81.190475,38.447249
81.218669,36.080373
81.225871,35.061027
81.261986,33.565529
81.276924,36.202293
81.304816,35.374703
81.306901,33.632527
81.367253,35.366645
81.368906,38.946502
81.427498,41.762166
81.468454,36.866743
81.509528,36.170491
81.58146,37.815759
81.703369,43.709151
81.717466,37.086049
81.758291,34.240085
81.778626,33.282554
81.785115,31.433169
81.801952,33.068038
81.850125,35.178946
81.899923,31.395812
81.913808,31.452632
81.918818,33.850899
81.976772,35.183839
81.981612,35.984937
82.01691,41.229568
82.019728,35.653129
82.030913,35.769939
82.052584,33.552423
82.08352,32.65335
82.106712,34.668613
82.117914,34.00319
82.177052,32.407721
82.23201,30.299932
82.237314,31.511752
82.245184,35.309679
82.378953,34.667166
82.411227,35.276343
82.440059,33.78677
82.447602,32.700949
82.454614,31.613345
82.459496,34.578106
82.479828,42.835938
82.486222,33.301911
82.493327,35.700343
82.565765,36.455387
82.609274,41.508653
82.628148,36.488724
82.650502,30.893594
82.667251,33.557453
82.683203,32.807646
82.702815,36.34182
82.705757,36.562862
82.715299,62.531965
82.735636,34.09527
82.77669,31.559692
82.797139,33.99692
82.798568,40.236191
82.860678,35.562401
82.925633,48.430975
82.957781,34.999541
82.979731,31.103877
82.992816,33.122725
83.012717,37.334102
83.013435,35.455727
83.017649,35.32998
83.026348,35.603589
83.049133,4942.073565
83.083776,39.392354
83.127875,31.121695
83.142253,38.435953
83.16023,38.760411
83.163287,40.035307
83.247324,34.096594
83.263444,33.584959
83.291553,33.509048
83.293536,34.517564
83.347814,34.512589
83.348986,34.363881
83.383998,42.875596
83.389776,37.645036
83.437732,37.36246
83.439901,30.712671
83.451468,31.364712
83.454721,34.047581
83.548796,39.938823
83.598521,33.793408
83.601874,39.40537
83.606224,35.805367
83.660082,30.72991
83.673237,35.825153
83.696198,30.965937
83.698286,35.483943
83.746963,37.056542
83.75405,31.935543
83.797956,40.163928
83.816784,40.558011
83.843626,35.974429
83.851454,38.516561
83.862014,37.363814
83.901632,36.781872
83.923502,38.836357
84.020744,40.363356
84.034807,37.489579
84.044396,50.202553
84.052435,36.963367
84.095936,43.678604
84.165736,35.126481
84.236356,31.718386
84.242405,35.146589
84.298439,34.328952
84.300458,34.455433
84.320556,41.407129
84.323218,32.613907
84.358662,35.07314
84.478382,34.894384
84.483537,37.733906
84.551977,42.246611
84.557415,37.180194
84.569215,35.23666
84.580372,29.711056
84.581478,34.693366
84.582954,33.613121
84.672108,31.900378
84.682639,42.827183
84.69927,35.212639
84.717755,45.170682
84.773154,34.055984
84.794162,38.555412
84.810271,38.02557
84.820179,36.652435
84.822216,41.078948
84.829348,35.166993
84.877995,33.104559
84.901825,36.373931
84.902938,45.8254
84.913326,44.606661
84.955083,32.847105
84.980896,37.46966
84.988047,43.792716
84.999473,37.576629
85.028466,16419.52698
85.038505,35.859257
85.043711,44.908786
85.046779,42.909325
85.052544,30.58689
85.06482,1335.516332
85.065471,28.282174
85.108365,32.711002
85.153992,38.605459
85.15511,33.989113
85.195275,37.059827
85.222036,34.261573
85.231364,38.621773
85.257115,31.880971
85.313698,37.763738
85.339113,33.988738
85.358088,35.921689
85.415801,32.620199
85.484346,38.665722
85.492686,32.316234
85.55288,54.429195
85.553255,38.399001
85.558884,41.803955
85.566765,38.407087
85.593796,35.405902
85.621215,37.372925
85.628447,36.324766
85.683143,36.130913
85.726505,43.210468
85.765191,30.513069
85.779223,36.241167
85.792033,39.547169
85.812102,43.058221
85.817662,39.056093
85.848677,33.265981
85.871219,34.213177
85.89811,34.29694
85.927186,36.952992
85.92983,44.80796
85.960812,36.300269
85.972813,33.501236
85.978483,38.910839
85.986895,35.338909
86.01838,31.184752
86.02311,39.645437
86.04695,45.554264
86.064363,35.283369
86.068244,50.744757
86.085853,35.732546
86.206233,44.558031
86.212401,42.90318
86.271173,41.069417
86.281338,35.594726
86.299583,43.374294
86.357016,36.600826
86.358729,32.537736
86.363105,35.314306
86.395083,36.890711
86.399843,35.309284
86.426031,38.396455
86.499611,37.70986
86.53281,44.42464
86.563641,45.939939
86.572043,37.537309
86.575959,36.78465
86.602704,40.421646
86.644662,34.409173
86.733458,33.730738
86.764397,32.473208
86.802733,31.184788
86.809828,33.699373
86.894269,35.414176
86.894749,36.014926
86.897726,44.521321
86.89811,41.138776
86.914533,38.443567
87.007689,287541.5948
87.018851,1542.041037
87.034635,33.477884
87.039641,39.258224
87.044069,30217.58045
87.228629,39.154013
87.247176,42.380873
87.274619,39.538066
87.288926,36.409362
87.303237,38.865819
87.354706,38.884961
87.437132,31.136843
87.463599,37.489597
87.503564,41.525042
87.515986,36.37821
87.52744,33.246646
87.532294,40.398508
87.599127,35.847896
87.599515,39.560058
87.602237,41.242332
87.637629,42.490798
87.659808,40.398826
87.694067,37.002697
87.707211,53.298881
87.740815,36.906213
87.741984,42.226983
87.749682,31.901206
87.830033,38.499681
87.841842,35.826403
87.917237,38.942166
87.991947,35.239606
88.002908,7804.484782
88.007997,35.212952
88.011031,8492.389342
88.014066,41.254984
88.016709,41.015181
88.039326,4308.122934
88.047553,108.031685
88.12694,34.63464
88.131452,47.699533
88.159412,35.632143
88.231582,37.982978
88.306693,34.904056
88.312005,33.954083
88.353538,39.076384
88.377763,30.442079
88.41264,37.961128
88.446947,37.728707
88.47269,43.305933
88.544454,44.642343
88.554431,42.171453
88.603451,35.828829
88.75948,35.662901
88.762553,36.464188
88.767411,34.687266
88.783574,42.331236
88.892468,38.713063
88.917908,31.487845
88.965639,38.334367
88.977578,49.500881
88.979568,30.623798
88.979966,39.45474
88.987031,43815.73533
88.997083,33.133878
88.999471,35.133547
89.000765,9378.715218
89.005444,1468.783002
89.008231,41.291619
89.012014,312.010023
89.013308,32.00706
89.013707,42.619582
89.014603,2147.142879
89.014901,1958.227146
89.01988,38.128305
89.020278,41.4593
89.020577,73.21224
89.02217,19969.98181
89.023365,8784209.137
89.025555,148.140163
89.025954,48.386506
89.027547,54.143186
89.032028,2291.308526
89.033224,167.265084
89.039797,39.059095
89.041291,1687.783406
89.044877,39.391196
89.045873,9307.585644
89.047567,35.057452
89.062013,34.656204
89.069088,32.344425
89.186395,31.789307
89.194483,37.737943
89.212161,41.155171
89.276927,32.190431
89.329952,32.386888
89.393743,34.743494
89.407372,36.88577
89.490814,44.599314
89.556084,34.90829
89.585731,37.878092
89.603324,37.252912
89.626657,39.879658
89.653621,36.243469
89.66449,33.381396
89.702247,34.311837
89.711615,34.165099
89.733377,39.054472
89.786203,34.799084
89.848364,41.429276
89.885934,39.516988
89.918272,33.037028
89.969238,37.137708
89.990285,74.172504
90.009314,36.045603
90.026729,292286.6163
90.027437,5613.798096
90.029564,4682.591203
90.03321,38.122916
90.057622,35.989118
90.089241,29.78949
90.095323,35.50523
90.117124,41.95786
90.158922,48.733726
90.17638,41.208845
90.17902,38.962542
90.202374,37.462147
90.248704,43.898461
90.264561,34.680645
90.276763,39.999454
