Mass,Intensity
87.00764,408195.5808
87.018898,2537.75809
87.029196,31.960068
87.029581,34.296672
87.044116,36008.06746
87.155997,41.519678
87.227904,32.156291
87.433787,38.741668
87.472956,33.234644
87.585957,32.184395
87.642734,40.122811
87.644679,34.078053
87.692557,33.480277
87.779751,39.983146
87.792719,32.809996
88.002955,25143.4913
88.010394,37.752523
88.011079,13461.7527
88.011764,87.635778
88.022924,42.625625
88.039374,4297.766407
88.042508,36.606179
88.047502,365.853652
88.157792,34.218152
88.18763,34.916393
88.212376,32.222841
88.219055,34.651145
88.241456,40.90557
88.274876,32.132439
88.291003,45.478236
88.292576,34.051474
88.32327,37.3954
88.348073,44.319125
88.36619,32.353388
88.372493,37.590115
88.48961,34.409824
88.510139,41.121912
88.534626,35.852334
88.548058,33.683803
88.56268,34.577585
88.587979,34.856019
88.660378,36.914473
88.720581,36.896876
88.788383,35.371855
88.79116,35.80595
88.807826,39.232036
88.80981,34.460613
88.902353,36.06319
88.908316,34.500494
88.917062,34.111779
88.919845,32.72925
88.950071,34.222999
88.956039,41.250218
88.966782,35.915232
88.975537,33.103089
88.977129,26.986144
88.977925,31.500457
88.980313,37.04809
88.983497,34.276326
88.98698,110215.8378
88.999022,35.399391
88.99942,35.239921
89.000714,10829.73025
89.005393,1963.185603
89.007782,48.584872
89.00818,70.634
89.008578,38.702178
89.008976,34.572238
89.009773,64.68101
89.010171,30.966976
89.010569,143.688974
89.010968,61.843928
89.012063,1043.994666
89.01256,73.146131
89.013357,74.228396
89.013755,158.470298
89.014552,2197.28777
89.018136,20.062494
89.01943,74.923703
89.019829,49.764925
89.020227,80.467147
89.022218,2296.697188
89.023314,10747785.38
89.025106,519.153321
89.025504,63.850875
89.025903,479.831476
89.026301,175.198721
89.027596,43.335973
89.029687,19.658283
89.030085,18.774775
89.032077,2207.477262
89.032874,232.275399
89.033272,191.708389
89.034467,102.525809
89.035264,74.419232
89.038053,67.363825
89.038451,77.411983
89.04124,2067.114589
89.043631,38.301722
89.045922,11637.14581
89.069136,77.171285
89.076312,34.097688
89.083887,37.633871
89.087076,34.784295
89.091064,35.824164
89.101034,29.522677
89.110606,33.326155
89.128958,40.619032
89.130554,29.267741
89.156097,34.146798
89.167675,33.317579
89.169272,34.6281
89.17047,33.840773
89.192934,33.741026
89.19603,29.588033
89.23439,34.465396
89.238787,40.286762
89.239587,31.727881
89.250781,32.047284
89.267176,36.342975
89.272776,34.110633
89.287177,29.616565
89.310386,30.969673
89.31759,30.241765
89.360836,34.187341
89.369249,28.42878
89.398903,39.174983
89.429774,33.390586
89.448225,36.086205
89.471496,37.44096
89.481129,34.30372
89.485945,33.436218
89.512043,35.670766
89.556234,34.529693
89.558243,35.902926
89.571909,35.073036
89.584372,33.422246
89.595229,36.669946
89.637872,33.023504
89.647531,42.487469
89.66001,30.849135
89.692225,26.559519
89.706023,38.071753
89.713981,72.302578
89.753482,33.917859
89.765177,31.919797
89.77042,34.34659
89.803905,31.217776
89.82449,40.437858
89.830546,36.193984
89.847909,38.278153
89.848716,33.964619
89.860833,34.90654
89.861237,34.518464
89.870125,34.447157
89.874569,35.80796
89.915794,41.878936
89.94572,35.588359
89.963116,34.143141
89.972424,35.833166
89.97809,38.171466
89.984566,35.437676
89.990233,1450.550701
89.993066,28.049353
89.994686,152.202871
89.999544,39.474057
90.003593,26.524199
90.018576,32.233005
90.026677,365146.3927
90.029613,6586.266731
90.031942,33.700461
90.049769,24.728761
90.062332,32.523423
90.116666,30.162773
90.150752,33.197008
90.16902,25.949984
90.200291,35.328561
90.271423,32.31454
90.279558,39.482849
90.290541,34.318143
