Mass,Intensity
58.510727,62.87707
58.518633,57.431515
58.52134,54.241382
58.537371,135.2861
58.542734,56.793228
58.542999,55.297857
58.550859,52.330736
58.55378,67.659851
58.562121,61.144335
58.569453,60.589184
58.577212,68.798018
58.595978,61.807465
58.599168,60.254152
58.62582,59.196557
58.648176,55.369782
58.663461,65.582225
58.664153,55.071269
58.694101,57.352552
58.696073,80.733463
58.699112,56.072353
58.699218,55.977962
58.701884,74.007781
58.70487,61.650964
58.709563,58.99631
58.744615,53.786071
58.751662,61.895878
58.752089,57.19929
58.775693,74.585309
58.779165,70.627273
58.779539,61.334394
58.783226,63.798481
58.802465,52.183401
58.822676,54.732228
58.823425,60.902622
58.833695,64.501719
58.84659,58.263706
58.850872,59.777989
58.858847,54.649356
58.861096,69.983854
58.874696,58.980078
58.887069,66.363724
58.895481,60.898957
58.896981,62.079934
58.927,57.856338
58.927643,64.515312
58.959134,55.891276
58.963482,57.563025
58.978889,61.593796
58.984958,66.372989
58.985763,59.581589
58.988824,59.059339
58.992907,58.843865
58.997043,60.526745
59.00752,55.361137
59.012034,97.749667
59.012786,217672.829
59.046874,64.313246
59.053544,59.534536
59.054943,59.531232
59.095637,54.388451
59.099838,61.551253
59.111366,59.748833
59.113413,56.831972
59.127263,91.390943
59.132383,52.99781
59.143975,56.082557
59.169002,81.034261
59.185894,59.12431
59.240505,60.550123
59.241532,69.036051
59.259374,57.932704
59.276954,61.287988
59.283826,65.917419
59.292322,60.662792
59.301741,63.936668
59.308292,61.976165
59.325406,64.330287
59.328873,65.269605
59.379396,53.757934
59.381729,62.883538
59.437154,60.87668
59.448129,62.597607
59.456987,54.442293
59.46014,65.602542
59.475634,93.567703
59.480854,71.232263
59.490155,60.52364
59.494289,56.314089
59.511211,75.288417
59.51464,56.77644
59.569543,58.51337
59.587043,71.340343
59.615081,62.043963
59.649473,59.631821
59.654498,61.282371
59.693243,60.267331
59.747463,62.222841
59.758195,68.461168
59.77156,71.436767
59.797096,65.047732
59.804113,70.407316
59.871498,63.157969
59.876825,59.653039
