Mass,Intensity
81.977711,50.117637
82.010982,39.874353
82.036433,46.028753
82.042159,55.999513
82.054053,41.314144
82.106683,49.128352
82.143209,50.83454
82.212271,51.608177
82.217662,51.435965
82.231362,59.405314
82.247719,50.519436
82.288056,49.148752
82.306642,52.308486
82.330903,48.181871
82.387345,49.816979
82.404901,43.955868
82.458934,52.836969
82.506356,55.843471
82.517285,45.390362
82.519507,46.890964
82.576588,47.193942
82.616456,47.058508
82.662054,51.375128
82.671855,54.120086
82.682817,60.669443
82.692622,46.317666
82.697525,47.269656
82.717856,46.536038
82.768269,59.425516
82.785411,48.446865
82.812921,45.813685
82.837137,56.279992
82.885065,47.602849
82.900633,55.028232
82.911819,44.611975
82.914236,48.187937
82.917279,48.654235
82.963395,47.136685
83.003812,56.126463
83.016992,56.83412
83.049193,2078.234093
83.064269,52.153775
83.066871,51.662419
83.076206,52.243961
83.113561,56.167567
83.130901,52.039884
83.169192,43.712754
83.241803,46.775483
83.262515,54.431
83.294228,46.317094
83.354551,49.160886
83.366731,53.705271
83.408708,49.368704
83.445655,61.517986
83.514556,57.09212
83.539534,50.935434
83.582637,50.517508
83.719412,44.415947
83.720411,43.558966
83.760837,49.414298
83.786016,45.71446
83.81912,51.457106
83.832222,49.647962
83.852699,50.633611
83.860346,41.842206
83.919189,52.04298
83.925387,45.49502
83.962313,49.208652
84.025007,54.807995
84.04455,45.962189
84.053137,47.926856
84.139991,43.740358
84.206364,46.586981
84.207555,54.045101
84.236235,54.142689
84.267681,46.464067
84.269974,56.174491
84.273642,54.427462
84.316397,44.672243
84.332278,50.845907
84.423243,48.024026
84.449181,50.11216
84.461419,59.195176
84.463167,48.911829
84.475684,46.469361
84.493083,51.2493
84.497594,41.240118
84.512145,54.34673
84.611059,63.028644
84.633484,51.274625
84.663859,63.472215
84.736402,48.716072
84.760912,42.94354
84.794781,49.323305
84.87259,60.434982
84.968609,50.920723
85.027414,56.60614
85.028437,11113.23032
85.064884,444.640768
85.067861,51.673582
85.078,64.666038
85.148002,58.797985
85.190585,46.301678
85.195339,48.597872
85.230215,42.864775
85.2681,60.366246
85.303207,46.142298
85.310213,49.139183
85.360397,57.083448
85.361051,50.26895
85.389948,56.110377
85.402204,45.514259
85.413152,46.879363
85.420264,57.881821
85.42691,46.767466
85.45069,50.477142
85.502872,42.160855
85.531091,44.525082
85.538688,59.848926
85.585976,61.795476
85.586445,49.817145
