Mass,Intensity
75.007171,45.254119
75.007633,19765.438372
75.038139,43.6274
75.047849,48.732524
75.055789,42.337808
75.076143,52.780552
75.084087,37.023046
75.085553,46.702068
75.099747,39.985994
75.107077,48.983162
75.108312,49.57271
75.141581,49.854302
75.150076,47.204118
75.158263,44.610543
75.160194,53.009974
75.20293,40.599676
75.231312,46.912553
75.236108,39.501978
75.242143,45.577466
75.249184,46.987737
75.259632,46.396078
75.263889,45.092089
75.287969,42.309658
75.293312,99.532157
75.307178,46.557285
75.313067,44.907381
75.339495,41.469918
75.375556,42.31327
75.383082,45.414483
75.406132,46.037186
75.439367,43.654963
75.455604,37.864209
75.46353,44.92947
75.481563,49.330116
75.49517,41.869804
75.528931,44.00096
75.530954,46.019383
75.563571,45.075974
75.57385,40.473309
75.588807,44.442695
75.592546,46.784116
75.603533,55.415309
75.624657,43.246416
75.648754,51.440496
75.6642,44.595448
75.691985,40.735243
75.694952,43.852308
75.703072,43.695309
75.70721,40.961656
75.720644,42.573686
75.734003,44.714377
75.735956,42.908449
75.77027,43.510873
75.790368,53.626899
75.792715,40.5167
75.792871,50.320995
75.806484,42.943833
75.808127,37.588824
75.813292,48.473662
75.856742,42.410196
75.861912,50.384022
75.886279,48.912913
75.933479,43.989804
75.938499,38.122684
75.951916,76.326526
76.056389,44.411233
76.058748,43.121439
76.07613,44.819471
76.088717,50.931775
76.101544,46.922843
76.13146,45.8303
76.132956,43.619072
76.137524,43.718381
76.180229,39.312727
76.207667,36.837646
76.223049,46.709945
76.234647,41.996175
76.240723,43.6447
76.271985,52.758426
76.307216,45.122533
76.350459,48.655998
76.377515,42.255956
76.385983,39.351362
76.391286,40.131904
76.449971,46.513667
76.451001,44.646852
76.454885,47.326865
76.514437,41.646091
76.538007,51.444506
76.583831,42.640924
76.58685,48.734161
76.59273,40.707363
76.616814,50.568557
76.619437,51.118945
76.672735,49.350566
76.676317,44.798346
76.678625,50.299472
76.694945,46.25878
76.698369,49.367108
76.721388,36.168433
76.727602,42.886671
76.734136,45.297631
76.746249,41.104317
76.752228,37.938534
76.768492,46.538143
76.786596,41.803032
76.792579,51.135421
76.805744,42.951638
76.821306,37.358262
76.826814,46.684114
76.860274,44.268775
76.866026,45.369624
76.895674,64.952602
76.920621,40.46369
76.931739,39.825277
76.960785,49.083669
76.968149,41.894223
76.977195,42.819309
76.978236,57.344038
76.983281,50.744868
76.985363,39.455991
77.018045,42.448166
77.038401,59.653774
77.048663,50.725202
77.07585,52.925848
77.085156,43.299628
77.128339,41.42234
77.164246,39.628663
77.181526,48.295422
77.193826,44.091695
77.209587,38.550032
77.212322,39.387726
77.246919,56.00505
77.277755,40.545479
77.305788,45.649733
77.314411,41.725456
77.330773,47.182011
77.336901,48.022815
77.341416,50.426694
77.404026,38.576778
77.405882,47.246831
77.433905,41.69268
77.478514,47.110392
77.486599,42.95454
77.512077,42.734259
77.519682,44.748284
77.533439,38.879268
77.577,46.505853
77.60552,45.497138
77.608519,42.948117
77.62757,44.446389
77.635597,40.619044
77.641842,44.285192
77.65693,43.500747
77.669019,45.52026
77.680543,46.856079
77.694749,54.338006
77.697996,42.82757
77.781529,49.840707
77.782667,36.678671
77.801213,39.043556
77.806338,41.453391
77.821881,42.837259
77.822857,43.911689
77.860553,39.221214
77.889394,45.419504
77.915641,42.941406
77.943777,47.324316
77.975765,45.85705
77.976255,38.064796
77.994462,51.745594
77.998953,65.189819
78.001076,38.925464
78.031629,46.984548
78.034489,41.063473
78.067841,42.813787
78.098597,49.066153
78.117664,47.900313
78.121102,39.071358
78.130517,38.310959
78.132973,41.284229
78.136985,40.657201
78.160244,49.74718
78.16729,47.785447
78.176876,47.5618
78.202285,44.349113
78.232956,41.285817
78.277354,44.717963
78.33946,43.123017
78.345707,42.028066
78.347516,37.395827
78.360836,48.90839
78.40954,51.213748
78.427899,51.375507
78.460433,44.42523
78.462575,52.681819
78.4662,57.693244
78.496532,46.128712
78.50857,34.278924
78.528036,45.144301
78.553121,51.916587
78.571199,44.440728
78.579209,53.693908
78.583338,46.181982
78.595231,44.891143
78.618778,42.4405
78.620266,37.936013
78.625224,42.813464
78.640847,52.866341
78.699331,44.551012
78.702476,44.118597
78.725243,54.729235
78.734435,41.768297
78.762105,50.58901
78.807535,50.438896
78.829352,40.990291
78.836405,43.753448
78.876003,44.486664
78.877248,38.658237
78.90408,42.694385
78.932255,47.359154
78.939072,413.945445
78.956785,182.69242
78.957949,1141288.341806
78.97675,226.00328
78.99381,51.741334
79.003299,48.684312
79.009626,47.459931
79.038441,40.773368
79.076607,46.989569
79.118305,41.614161
79.176068,48.678613
79.188932,42.149153
79.248948,42.81871
79.278814,41.742988
79.282747,38.516064
79.291117,40.744582
79.348819,40.76994
79.363065,46.804253
79.377232,45.540882
79.39459,50.678879
79.428566,47.4702
79.463488,40.225932
79.469787,43.466801
79.48289,43.068552
79.493896,49.651015
79.498013,48.619212
79.519613,42.207688
79.526591,44.014361
79.544502,46.731202
79.564101,44.463866
79.569739,46.282719
79.582951,45.113916
79.651505,40.753479
79.684634,39.320763
79.723607,37.869713
79.72808,36.01642
79.787527,42.996653
79.788034,44.244827
79.805864,45.18821
79.853215,54.374185
79.853638,41.494741
79.857191,50.306197
79.90552,49.59471
79.953468,50.653916
79.953807,68.559594
79.954401,319.790694
79.95474,358.675113
79.955248,83.228105
79.95618,18802.1543
79.962199,142.649932
79.96525,52.076285
79.972456,49.487738
79.987974,47.21492
79.98967,53.197551
80.006211,41.392703
80.027509,44.717514
80.035487,43.474651
80.065205,40.402287
80.070556,41.63013
80.117887,44.057311
80.157689,42.728045
80.192071,42.282311
80.226732,40.21954
80.237807,48.532236
80.238574,55.195554
80.261244,45.238101
80.279318,49.822735
80.279915,95.575916
80.308574,45.958088
80.337419,51.56649
80.345359,41.722027
80.38627,40.316829
80.432172,43.861646
80.441152,47.87062
80.512616,43.390007
80.527349,55.492725
80.541657,35.725229
80.549198,43.617727
80.579117,47.035239
80.587349,48.028179
80.589493,44.158946
80.59301,37.681894
80.5985,39.360282
80.619777,40.811063
80.621837,40.133759
80.676445,49.601939
80.686926,50.5638
80.691136,45.253431
80.695175,42.783373
80.727152,47.269338
80.735838,43.489169
80.797793,78.175636
80.870854,51.070146
80.873527,46.404355
80.87482,41.393635
80.88146,48.327234
80.890084,43.210631
80.915791,44.993986
80.921918,50.534811
80.924852,52.963548
80.929081,47.255581
80.940389,44.353566
80.958348,43.528832
80.962234,6477.657788
80.964134,7618.03526
80.970266,47.16139
80.973721,50.203166
80.975104,47.621769
81.035259,45.670968
81.051866,46.02215
81.100763,45.756443
81.102841,45.151375
81.149965,51.975076
81.183514,58.132873
81.281765,46.496068
81.286109,52.71881
81.335828,44.778298
81.44516,47.133223
81.459452,44.817206
81.46904,52.513438
81.483426,44.56796
81.524773,44.446572
81.541443,41.687393
81.549299,41.754482
81.564405,47.029953
81.564754,62.259426
81.643318,50.532996
81.656088,45.86357
81.678836,46.00767
81.708861,45.367043
81.734784,47.772648
81.78965,41.900356
81.848697,51.059072
81.855281,55.200817
81.869945,41.348274
81.873106,55.537355
81.893749,43.027526
81.951325,83.175319
81.952029,46.675767
81.962408,45.843672
82.039873,42.582957
82.09584,51.971766
82.113568,56.807675
82.120713,42.571089
82.138008,45.878056
82.153542,41.400733
82.192043,40.440371
82.193015,42.486643
82.197344,47.130017
82.208476,41.464016
82.231102,43.007709
82.241004,43.278169
82.249846,52.295972
82.281248,48.595777
82.310631,56.758046
82.312048,58.332553
82.319131,44.011414
82.319839,50.620227
82.357217,47.136031
82.375827,46.094662
82.38602,50.950077
82.398078,48.241077
82.441809,54.217457
82.447578,41.521442
82.450595,45.391378
82.453879,46.688338
82.551779,46.628917
82.635069,46.68859
82.68915,47.887133
82.690487,45.170002
82.69548,52.942189
82.709032,49.92216
82.712777,53.302971
82.73213200000001,45.828125
82.756224,94.121929
82.773987,51.452192
82.80301,43.988188
82.825613,41.112872
82.832673,50.61346
82.892495,46.748099
83.012782,59.863481
83.049198,3031.277382
83.050633,48.45682
83.069838,55.721424
83.094975,52.090855
83.141419,47.433336
83.183226,43.492817
83.251082,46.797459
83.271256,48.499459
83.317578,47.874425
83.331013,55.849419
83.367728,50.960043
83.409344,53.112392
83.476121,47.451224
83.480642,49.891875
83.501262,49.624148
83.514108,50.194503
83.51637,44.844681
83.543974,50.112711
83.581283,51.194997
83.618254,49.364074
83.620701,54.253777
83.661237,44.662804
83.665228,42.979324
83.68991,45.301846
83.751391,51.326434
83.762113,45.709721
83.768657,48.168457
83.778474,45.034967
83.779929,41.548013
83.792385,46.835577
83.814576,43.627479
83.815486,48.623163
83.818033,49.709416
83.834683,48.754466
83.837686,55.086513
83.839688,54.631024
83.862717,47.225151
83.915548,48.092792
83.918646,38.441857
83.949276,44.768191
84.004653,50.202013
84.018894,44.775028
84.044372,46.990172
84.073151,45.558158
84.133865,48.992988
84.175873,42.293609
84.191622,48.744418
84.194003,43.169239
84.20875,46.840048
84.235689,49.374741
84.255398,48.225855
84.267318,49.289883
84.277131,43.788457
84.286855,45.608515
84.325397,47.697861
84.344219,43.656366
84.377746,48.24915
84.400354,45.937399
84.420764,47.083167
84.424259,39.561068
84.426098,52.142481
84.484893,45.504356
84.515833,50.812626
84.521729,49.119317
84.524308,52.979383
84.564857,47.917716
84.585972,51.679571
84.595841,48.083423
84.612539,54.127417
84.647519,49.586695
84.64872,47.650889
84.683168,48.481986
84.711907,45.434023
84.811449,47.488385
84.8271,50.394293
84.840624,46.580128
84.879917,47.505115
84.885202,50.588207
84.895123,52.666493
84.903005,48.252286
84.929815,41.660974
84.943456,48.387579
84.959143,49.234983
84.970934,48.665168
84.973999,42.493629
85.005115,46.336268
85.025466,52.704242
85.02844,15090.924864
85.039131,57.26268
85.064795,770.884176
85.08126,56.761337
85.131894,48.356948
85.150614,48.592978
85.170272,46.991532
85.17754,41.564996
85.236376,69.622107
85.243466,51.912798
85.272491,53.833158
85.283974,50.673318
85.305452,49.451832
85.331611,53.500653
85.353669,54.248473
85.403143,43.836394
85.404078,53.651786
85.415401,44.39211
85.425509,55.579963
85.456968,45.087486
85.470549,46.604597
85.48582,52.476087
85.526688,54.903113
85.552104,46.432606
85.559234,52.041654
85.562236,48.253067
85.566083,45.78686
85.600061,55.480943
85.608417,44.466159
85.656609,53.997223
85.664786,47.336282
85.680861,43.465208
85.692427,42.284105
85.697693,43.778358
85.705124,55.082388
85.715471,48.623963
85.729679,44.145982
85.73062,49.090012
85.742854,44.91014
85.768273,48.637876
85.782871,45.287131
85.792855,52.069162
85.795493,54.80357
85.829702,43.395238
85.835452,51.771933
85.838846,49.187954
85.865251,48.561809
85.872137,51.728191
85.881005,46.45062
85.903748,47.62498
85.910167,47.090342
85.911488,40.310637
85.984412,45.872803
85.987153,45.847918
86.00644,43.517769
86.025827,52.375772
86.056671,44.501869
86.126179,45.333064
86.228036,45.971405
86.228795,46.333338
86.307636,60.472808
86.308397,52.005729
86.38868,52.63701
86.454969,49.271596
86.496915,59.837058
86.502828,41.035286
86.517518,53.554567
86.557505,44.717558
86.599144,42.406529
86.694185,50.736146
86.701362,45.47421
86.704903,44.383149
86.801461,40.250191
86.827448,46.617581
86.857765,58.859205
86.880801,50.939932
86.913163,44.981651
86.914219,79.029444
86.914988,53.759357
86.917005,64.769977
86.91787,42.203507
86.92325,44.942047
86.926901,47.005597
86.929591,46.723272
86.956116,47.204254
86.980057,53.44784
87.007663,226691.413021
87.018921,1201.326976
87.041251,50.061481
87.044043,25407.072573
87.095091,60.511871
87.124005,53.746064
87.128344,51.846122
87.192108,44.96847
87.194328,48.580993
87.219815,89.871774
87.228314,53.617047
87.240001,46.856183
87.245411,50.439061
87.254493,45.870665
87.266475,51.302654
87.266958,55.919706
87.291994,53.641292
87.300987,50.827883
87.34655,54.287246
87.419274,43.451645
87.438754,48.696258
87.451162,53.333062
87.516737,48.931609
87.595699,45.853486
87.602697,44.237687
87.60328,45.468576
87.61514,53.207715
87.623793,41.976964
87.639548,51.81334
87.69297,57.642981
87.725007,43.030282
87.754236,43.689151
87.817421,43.180184
87.835179,53.785401
87.861241,53.045571
87.87579,49.243233
87.884287,45.443711
87.932067,45.118772
87.965312,46.10488
87.981061,92.235402
87.99427,45.195865
88.002979,8300.315723
88.011103,6444.85792
88.0393,6844.567829
88.047526,42.517243
88.074467,46.938158
88.087599,54.133404
88.149868,45.556305
88.176168,47.480427
88.177346,44.899808
88.259563,52.206156
88.310011,43.291179
88.319654,54.425212
88.331167,51.749759
88.33786,49.820486
88.369365,42.595116
88.417936,40.811381
88.542551,46.183742
88.554405,44.939473
88.585235,48.878063
88.614895,58.89279
88.617269,43.697459
88.652882,58.727231
88.668321,50.660482
88.68614,44.864778
88.705648,42.628137
88.733684,50.70821
88.741612,46.002733
88.74399,49.821995
88.746865,50.681972
88.76669,45.23291
88.824322,41.902774
88.905458,49.427361
88.944924,57.562064
88.987004,5569.438766
88.991383,62.065546
89.000739,7447.201499
89.005417,376.476904
89.011988,101.107202
89.014676,1159.219641
89.019853,64.177822
89.02065,110.741401
89.021048,27.251575
89.022143,995.348499
89.023338,7299765.227651
89.025131,287.405121
89.025529,134.51941
89.026425,86.816995
89.032102,839.727787
89.032998,66.743779
89.041165,210.070276
89.045946,6951.186735
89.054015,47.663734
89.058001,46.161339
89.07803,48.597701
89.097868,46.263736
89.144147,44.357629
89.159714,43.635381
89.212834,45.941577
89.223624,55.034306
89.229019,48.270182
89.239512,48.578332
89.258903,45.857034
89.336031,45.093451
89.358758,49.799326
89.439725,40.23937
89.49169,42.987151
89.510461,52.568889
89.519196,41.123263
89.580075,53.536253
89.647657,41.0354
89.659632,49.925103
89.682584,51.870037
89.719244,47.813362
89.751391,47.313888
89.761169,44.065133
89.769235,47.733257
89.774881,60.584806
89.784765,48.183268
89.794044,53.137152
89.799996,50.162258
89.808874,44.657715
89.824919,46.792998
89.866918,47.881937
89.888433,63.758901
89.895607,46.111701
89.909451,48.786192
89.917841,51.844095
89.934117,46.065876
89.949386,42.943146
89.959095,44.835378
90.008983,51.400611
90.026702,244587.932574
90.029638,3250.695597
90.046147,55.042161
