Mass,Intensity
77.712541,12.820398
77.74138,15.256704
77.756659,14.181053
77.779829,12.193564
77.790646,14.113289
77.79878,15.597241
77.866914,11.451556
77.884674,12.152335
77.888015,12.830509
77.893149,13.006121
77.897958,13.985619
77.916055,14.110822
77.918664,11.536575
77.970547,13.733055
77.977403,12.908165
77.978301,29.688384
77.982954,14.308
78.024198,12.464841
78.028528,13.473068
78.032042,11.306492
78.058851,16.780144
78.079376,13.766961
78.081257,13.591522
78.087883,13.449094
78.126262,13.253785
78.139853,11.515857
78.20409,15.235992
78.213519,12.798552
78.235828,11.903679
78.252648,15.375436
78.291313,11.748486
78.300594,12.01502
78.302155,11.776082
78.306919,11.789489
78.30774,14.431986
78.354339,12.82062
78.362151,14.061014
78.36873,11.609863
78.373171,13.368382
78.375886,11.534671
78.378929,13.818359
78.416206,23.551351
78.420734,14.6062
78.457135,14.033046
78.4587,15.639032
78.462902,16.753191
78.469906,11.144897
78.487461,15.054509
78.492242,12.637031
78.496776,14.609663
78.503373,11.924148
78.528528,12.080532
78.542471,13.790226
78.562032,11.68967
78.56393,14.380059
78.56748,15.114435
78.569379,12.675832
78.625137,11.797554
78.67144,12.228029
78.690056,16.633496
78.731365,12.619514
78.743706,11.946466
78.76185,15.024573
78.798903,11.742833
78.83175,12.398289
78.838721,12.413462
78.849344,12.624714
78.851336,13.776936
78.898172,13.586396
78.899584,14.575869
78.917616,1183.571179
78.922935,11.545989
78.931497,11.809892
78.952284,25.017219
78.952949,14.22352
78.955444,90.750158
78.95586,51.563722
78.956276,16.764512
78.956775,116.112166
78.957773,61293.177003
78.962764,14.812389
78.992884,17.272061
79.003871,14.408332
79.011197,12.844529
79.127303,15.968787
79.140488,12.725745
79.153594,14.458929
79.184825,14.032122
79.185327,12.901904
79.196855,13.035303
79.206632,13.006311
79.228196,12.155814
79.26742,11.844836
79.281895,13.863223
79.291353,13.548945
79.294952,13.513998
79.297882,14.038117
79.308263,13.22256
79.319149,13.121532
79.328864,13.704066
79.38711,11.113693
79.399941,13.086414
79.445335,14.709398
79.468173,14.074526
79.497911,13.872807
79.51556,15.566405
79.524218,11.409901
79.53456,13.024842
79.569551,12.636462
79.609954,12.433184
79.612144,12.477198
79.619976,11.193306
79.656288,11.651818
79.669606,12.716531
79.670027,15.984009
79.680144,15.374403
79.751609,13.90397
79.804658,12.713412
79.819957,12.473248
79.830864,13.08229
79.850823,12.191216
79.869351,12.316187
79.880522,14.305864
79.909729,12.668952
79.937597,10.365114
79.951748,11.73973
79.954036,13.08121
79.95446,43.456796
79.955985,2079.483254
79.965225,15.17084
80.013565,22.239078
80.035121,12.93774
80.061441,10.534894
80.063054,13.476157
80.064073,12.844267
80.071038,14.578623
80.080467,12.982262
80.080892,11.797362
80.088453,12.684817
80.094911,13.608944
