Mass,Intensity
88.870214,37.503345
88.874287,40.649763
88.893261,46.020511
88.928941,33.750031
88.93083,39.296077
88.938088,38.860282
88.95579,43.79301
88.981755,31.060071
88.987029,40829.190036
88.995887,33.598437
88.996583,39.187676
89.000764,8925.750764
89.005442,822.019128
89.010619,39.715602
89.012013,502.893377
89.014701,2121.496719
89.01948,38.766841
89.020675,68.586188
89.022168,18359.77765
89.023363,8630494.832733
89.025554,270.760583
89.026351,21.848417
89.032027,2153.095877
89.033521,53.593259
89.035314,79.262942
89.04129,977.519158
89.042485,51.836741
89.045872,8638.560259
89.055933,36.104489
89.079252,41.40214
89.093905,40.012873
89.099986,40.251308
89.167026,44.576851
89.211461,40.195887
89.264227,34.481707
89.288427,36.98992
89.315138,39.586683
89.34847,39.37545
89.350172,37.389417
89.364992,37.347645
89.407871,46.365271
89.43223,41.812121
89.447873,43.115137
89.45018,34.732615
89.45349,42.331653
89.465928,40.594728
89.480877,44.527842
89.508077,37.493946
89.518619,40.702115
89.671736,38.634198
89.727329,42.391086
89.767647,47.269836
89.774907,40.827173
89.788522,36.589056
89.83746,41.569141
89.875831,36.284072
89.902807,37.151864
89.942231,39.780918
89.945568,39.433294
89.989069,38.322585
89.990182,57.819728
89.991093,38.865991
90.026727,291071.965817
90.029664,4563.714472
90.037361,40.651236
90.064916,42.273055
90.068969,34.527437
90.111038,37.817014
90.164706,41.343016
90.173942,38.192409
90.184907,39.539869
90.185821,46.451803
90.303714,37.918232
90.315414,39.342159
90.324471,43.324374
90.32732,45.364324
90.334648,45.736206
90.348187,34.979801
90.362442,37.33642
90.386784,46.979143
90.422246,44.73228
90.432032,42.826847
90.471805,42.143484
90.512728,34.983763
90.516096,41.102089
90.526204,35.622894
90.556844,35.347122
90.559807,54.26345
90.579528,44.282602
90.628603,38.701569
90.639957,38.666339
90.714171,34.876278
90.779246,41.967288
90.791552,45.468764
90.795654,47.010667
90.800578,41.941788
90.803039,47.373372
90.870367,36.654784
90.898305,41.449444
90.906525,43.839733
90.969853,38.905288
91.002674,36.050852
91.020893,41.825779
91.027585,53892.985754
91.030056,1215.608191
91.031291,36.932674
91.034895,42.862214
91.054257,83.906426
91.111141,38.355345
91.127226,49.795605
91.16653,39.949216
91.198322,36.028779
91.207305,38.143798
91.248107,31.248401
91.268881,45.897771
91.300726,44.106287
91.30145,35.920736
91.316551,33.502787
91.317379,42.527952
91.365813,42.232892
91.388594,36.472689
91.391494,36.031608
91.392219,37.434383
91.397191,39.447405
91.406825,36.898907
91.417186,40.867535
91.432938,35.898807
91.446621,37.254087
91.463936,36.635781
91.489036,30.038892
91.491007,41.985899
91.572397,43.171191
91.575306,41.040154
91.581124,40.520725
91.584761,44.146683
91.593905,40.879964
91.59723,45.173906
91.608559,37.161353
91.627272,2322.57108
91.62852,39.826557
91.642143,36.490725
91.649735,44.659789
91.670125,43.297646
91.680427,36.613536
91.699683,35.038229
91.714154,37.524481
91.71759,39.16395
91.732066,40.237684
91.735087,44.55378
91.755818,43.461567
91.767593,45.49312
91.788753,37.000426
91.832658,40.523821
91.833493,39.111104
91.837979,44.247803
91.890273,42.264093
91.975125,39.248714
91.976693,38.472623
91.998553,41.168372
92.002319,39.408367
92.049519,48.028897
92.052555,50.860075
92.105766,42.648887
92.127881,42.675243
92.155667,45.764162
92.164897,42.007826
92.222825,37.971335
92.259478,41.584234
92.269039,41.411571
92.292579,44.553094
92.304773,48.672842
92.308558,43.925836
92.332114,60.010508
92.351049,43.763056
92.385147,50.35366
92.385568,41.275304
92.40115,46.821367
92.702189,47.791485
92.758082,53.34067
92.845517,36.190651
92.902709,49.240313
92.907804,42.70588
92.973767,6049.749359
93.02863,49.123238
93.03363,200.284375
93.084287,50.285389
93.110696,41.773883
93.306133,39.847399
93.318528,46.791236
93.36514,55.098964
93.369525,40.218632
93.386641,43.350224
93.458898,43.231366
93.476466,50.107744
93.536172,56.879838
93.650382,51.902693
93.767385,39.79219
93.773413,41.601073
93.83793,42.696702
93.854419,40.998589
93.863043,42.930732
93.868218,50.834974
93.871129,44.998574
93.879,40.508663
93.895825,42.841805
93.926896,47.391206
93.934667,50.765357
93.969213,42.470633
94.028851,709.135157
94.048311,43.309469
94.10402,48.903406
94.105426,49.062399
94.129673,43.038479
94.133138,45.507229
94.154687,49.552573
94.173427,41.925432
94.234127,43.512079
94.251915,45.542577
94.289241,45.379999
94.355269,42.894977
94.361788,45.824202
94.382221,53.436827
94.38309,51.308334
94.387004,41.576046
94.423976,51.456439
94.439206,42.460293
94.442687,43.0986
94.485354,48.568938
94.487096,47.66158
94.605234,43.193026
94.613089,44.48088
94.675525,48.260407
94.731464,49.849287
94.783077,43.870755
94.78439,46.811049
94.808024,47.250431
94.851376,42.598398
94.855757,47.760405
94.865724,49.273865
94.900018,41.94005
94.970967,709.164234
94.994012,10103.54185
95.000049,45.467203
95.014541,48.124037
95.017176,47.614548
95.018054,52.849153
95.02025,50.658992
95.024203,845.042919
95.084849,54.481365
95.101998,44.871817
95.102987,40.97615
95.115633,42.023265
95.154354,50.582523
95.163598,44.850618
95.179007,47.938701
95.216446,50.545175
95.295359,48.552938
95.302417,44.412787
95.354939,46.462038
95.366862,47.017633
95.38718,45.656615
95.417669,47.518312
95.420431,42.033118
95.580968,50.432811
95.64747,47.000975
95.74602,50.147377
95.801577,51.554356
95.841274,43.283959
95.844833,54.57221
95.938675,51.944257
95.947699,42.164329
95.949816,47.720815
95.951153,6400.049033
95.955165,50.310329
95.960625,226.218274
95.97556,39.849917
96.087792,40.732254
96.110128,42.675537
96.136047,45.015495
96.233451,52.064003
96.29537,47.306349
96.348154,54.769679
96.406143,54.082122
96.422529,45.234019
96.455874,41.852116
96.460479,46.98542
96.648537,48.258609
96.706234,47.256116
96.734651,49.656318
96.809587,44.544491
96.815008,49.617628
96.88235,164.381906
96.891394,43.316348
96.895465,43.588074
96.904059,52.988965
96.906773,304.229095
96.909035,43.856335
96.913558,51.346698
96.915821,43.624742
96.91763,44.640144
96.926227,56.878283
96.927019,53.842826
96.929395,48.336805
96.929847,43.766072
96.9303,100.313067
96.933468,25818.743058
96.934825,105.41238
96.935617,56.740369
96.936183,155.225003
96.936636,59.734094
96.937088,118.373324
96.938899,4617.256179
96.939804,51.159803
96.940256,237.698169
96.941048,317.136421
96.942746,17363.78123
96.943877,149.987681
96.94433,85.069636
96.944782,188.489296
96.945235,507.931858
96.945688,409.294606
96.94614,375.880208
96.946593,474.810365
96.947046,472.071954
96.947951,3430.497832
96.94829,2982.400799
96.949309,5827.685479
96.949648,6108.541118
96.951912,46.661366
96.95293,39.993743
96.954288,61.810403
96.954741,27.155737
96.955194,345.625192
96.955647,111.173547
96.956099,422.99037
96.95791,78287.032771
96.959155,25488869.712201
96.961645,516.080516
96.962551,34.583732
96.963117,165.602558
96.963569,95.691494
96.964475,77.47095
96.964814,120.099448
96.96538,95.354812
96.967192,703.025134
96.968437,17227762.207155
96.970474,545.821311
96.970927,935.936604
96.97138,431.10667
96.972286,151.94446
96.972738,56.975891
96.973644,124.62794
96.975003,36.575291
96.976814,124.689578
96.977607,57186.414338
96.978286,2978.16257
96.979644,4715.569753
96.98055,296.795341
96.981456,200.311585
96.981909,383.58614
96.982815,226.397598
96.983268,86.485476
96.98372,213.391958
96.984853,24069.026762
96.986891,14378.107909
96.987683,55.520737
96.988703,3719.329577
96.990175,41.246584
96.991307,52.203925
96.991873,114.138733
96.992213,60.191583
96.992779,46.495389
96.994025,16333.620912
96.99595,3951.784473
97.002292,46.305471
97.005463,173.768403
97.010447,60.942013
97.011353,290.798217
97.020416,67.864118
97.02846,1962.281174
97.048858,59.791435
97.064841,886.488288
97.095685,55.312131
97.125181,47.987713
97.170586,43.883588
97.188303,53.545913
97.193301,46.232324
97.22466,48.338116
97.236936,50.993178
97.240573,44.50776
97.293795,49.789618
97.332033,49.812375
97.351616,63.396814
97.406297,51.628638
97.415871,46.428621
97.426358,51.636517
97.449619,48.58837
97.464674,47.437512
97.491144,44.334921
97.492969,46.107983
97.507122,48.294975
97.511688,43.755335
97.521734,43.445975
97.552338,46.209082
97.595758,43.680741
97.60353,46.335911
97.633259,46.877943
97.672154,50.33054
97.684972,49.692499
97.68543,44.718776
97.698251,57.74742
97.700998,56.261755
97.725273,41.724989
97.734894,49.701076
97.747725,50.095947
97.778436,49.314176
97.782104,52.702085
97.796319,56.889694
97.806409,49.891333
97.807326,44.540994
97.823841,46.901536
97.84036,52.524119
97.85367,48.277032
97.863769,45.110425
97.866983,43.51884
97.896372,47.941747
97.932208,44.073652
97.94094,59.705234
97.958409,200238.680346
97.962087,54.703508
97.963236,35828.882064
97.965305,3507.162179
97.969903,45.383569
97.972777,24470.398281
97.974847,3399.42088
98.005895,44.955777
98.020504,49.511527
98.023726,941.081926
98.025106,52.896669
98.026027,51.217645
98.042136,46.651621
98.073447,44.763041
98.153633,47.969022
98.161473,48.107025
98.189149,45.069911
98.205299,50.510614
98.311065,55.037086
98.391081,54.147753
98.508853,48.07047
98.638216,53.158662
98.694799,51.846261
98.723748,49.57433
98.761436,54.173688
98.817658,44.422705
98.855982,51.939285
98.856798,42.411767
98.900275,52.237126
98.928265,553.586314
98.947981,871.99479
98.954866,1231179.113175
98.963268,227345.719292
98.968871,53.568273
98.972839,149467.264497
98.974007,65.587586
98.981127,178.404707
99.007633,15599.568857
99.044081,6625.769569
99.325595,49.986148
99.635658,55.765765
99.710804,47.832164
99.95914,193.874416
99.989477,60.228667
100.002991,2061.391553
100.304562,54.239325
100.462425,56.017578
100.793184,57.287604
100.944987,95.70428
100.954126,2129.809427
100.959056,8500.045013
101.023425,284924.91372
101.029685,63.920746
101.059788,44618.305803
101.306656,49.898113
101.340995,45.363311
101.364099,44.718752
101.403914,48.253728
101.413599,57.477302
101.574088,47.003302
101.700905,47.190852
101.737391,49.721289
101.898161,45.017044
101.932313,57.2019
102.018745,1534.49806
102.026686,11747.264675
102.027541,48.579177
102.055036,3262.976553
102.063225,359.155443
102.26595,46.419089
102.478012,51.636879
102.793203,46.286715
103.002694,4294.185329
103.039015,71223.09685
103.091856,54.664243
103.252864,49.537102
103.28322,43.064764
103.339487,45.711864
103.598511,54.975694
103.942002,51.874911
104.034274,177.772008
104.042451,1291.514658
104.053775,43.50281
104.110296,45.499854
104.315744,46.519156
104.882502,47.049653
105.018247,5493.144921
105.493701,39.870791
105.56837,42.220646
105.612104,44.196198
105.952994,42.275172
106.115182,46.805251
106.170926,45.843482
106.267222,46.937484
106.282028,45.477382
106.298396,44.582606
106.504755,40.999436
106.788336,42.716875
106.865825,48.223781
106.946283,47.095933
107.049281,149.838433
107.161502,48.152714
107.217679,44.600946
107.276402,44.279642
107.390827,47.440974
107.40125,46.122925
107.499489,41.160193
107.519576,49.196918
107.594422,42.864575
107.798597,41.870463
107.9439,49.404386
107.992843,54.025177
107.999362,41.955328
108.008277,40.939118
108.124276,46.230775
108.421447,53.555678
108.44929,51.201984
108.518006,40.980641
108.572705,49.232745
108.644492,51.845909
108.720516,43.708569
108.768106,47.164457
108.931815,55.90072
108.963091,48.342611
108.988176,44.652298
109.028518,47.431217
109.063616,42.367476
109.378502,50.724732
109.647643,41.179163
109.64846,42.433261
109.660167,43.8615
109.71287,49.939021
109.727721,42.433365
110.054386,42.913054
110.108606,45.619186
110.136142,47.023151
110.149572,42.120932
110.156151,49.651199
110.521224,43.920514
110.625844,44.147585
110.817274,42.455972
110.974822,5280.476548
110.984247,41148.749402
110.986465,41.882167
111.007814,5309.959994
111.018075,44.938033
111.019046,2463.926192
111.04415,6280.912704
111.058717,51.000181
111.080643,98.239524
111.209273,54.406731
111.218032,42.179298
111.275342,45.951301
111.413093,41.187092
111.414069,67.552947
111.513677,51.169028
111.688524,41.254022
111.710636,38.856958
111.75432,40.054547
111.836016,43.59526
111.9463,101.736838
111.957534,53.097915
112.039453,212.116028
112.205816,41.368246
112.225404,49.985929
112.226531,64.769851
112.227518,63.33079
112.232874,45.192726
112.250354,41.936136
112.281237,52.144051
112.292098,48.909873
112.301832,45.471637
112.382858,45.559357
112.386531,44.963945
112.610878,45.105096
112.674514,46.281795
112.936282,144867.047126
112.965456,47.705283
112.984674,46627.733574
112.998343,7202.28973
113.023409,27924.45934
113.059884,10912.912405
113.096234,42.329879
113.170414,39.192339
113.266671,44.536685
113.296402,57.272757
113.297402,56.855744
113.500255,43.572853
113.560198,37.428118
113.563498,39.018873
113.59435,44.478961
113.613728,43.882583
113.614877,52.933635
113.675342,42.83417
113.805197,43.604655
113.883101,43.105828
113.889008,42.837325
113.902265,38.178976
113.935706,541.703597
113.988059,50.345423
114.018652,4645.618742
114.026735,215.004733
114.03222,42.06806
114.055032,102.256837
114.344962,51.729526
114.378019,49.022741
114.493538,40.452555
114.600359,44.504417
114.603414,45.176658
114.853257,47.155027
114.892519,45.163813
114.931217,56.132232
114.932094,12487.789735
114.952692,47.917066
115.000046,48.918765
115.002678,1897.636316
115.013936,2459.375877
115.039091,378172.600071
115.075522,77831.485386
115.133935,55.677975
115.257349,47.306211
115.335868,43.309742
115.356576,51.165519
115.438431,42.774183
115.476817,52.177266
115.574118,44.79183
115.576032,48.128694
115.80365,54.522378
115.853157,62.704409
115.927995,48.154104
116.034312,5169.972157
116.042462,19331.443795
116.053577,44.769247
116.070772,4888.811186
116.078926,3396.529426
116.16259,45.681655
116.176246,48.114946
116.348042,50.647159
116.436168,50.241816
116.775014,43.867266
116.93165,42.672419
117.018339,237583.163508
117.028544,50.428737
117.043404,580.156834
117.045655,46.231065
117.054813,78638.214147
117.130367,43.572413
117.188548,40.647558
117.286966,50.582543
117.383699,44.082786
117.50335,45.842122
117.546245,55.913231
117.577676,48.831367
117.596571,43.536799
117.637551,43.3218
117.677948,51.350539
117.826548,47.355566
117.890559,53.406754
117.980747,46.944683
118.013569,852.70071
118.021776,9273.196848
118.028921,3785.852256
118.04017,6552.000404
118.050053,12684.392622
118.052638,42.760382
118.058112,2986.181786
118.101616,47.420947
118.158999,53.501372
118.27877,43.968402
118.413538,49.9495
118.617732,45.666212
118.785611,48.554442
118.88482,51.641442
